-16, -0.2260273972602742
-15.5, -0.8630136986301371
-15, -1.4383561643835616
-14.5, -1.7602739726027394
-14, -1.8150684931506844
-13.5, -1.7328767123287672
-13, -1.664383561643835
-12.5, -1.5958904109589036
-12, -1.506849315068493
-11.5, -1.3972602739726026
-11, -1.2328767123287672
-10.5, -1.054794520547945
-10, -0.8287671232876714
-9.5, -0.5547945205479454
-9, -0.2260273972602742
-8.703125, -0.01369863013698669
