0.000000000000000000e+00,0.000000000000000000e+00,1.338599748430856605e+44,1.833730173269393080e+44,2.050141852171187436e+44,2.271054911807832892e+44,2.744979787861928506e+44,3.464398043647977550e+44,4.500142222624944023e+44,5.910580071085876543e+44,7.712342712147577478e+44,1.017542566326244904e+45,1.361407630028176313e+45,1.812365641789239508e+45,2.330543765796854028e+45,3.036766263676437743e+45,3.880630667209732380e+45,4.911574753488922735e+45,6.071533493956829336e+45,7.632116929058387116e+45,9.035341981787816898e+45,1.019547216952179711e+46,1.168099151969587208e+46,1.228280961437785800e+46,1.575639177397735461e+46,1.340562808090201648e+46
9.420142389244245725e+43,1.110478736363077130e+44,1.266911870848011921e+44,1.458846855703625237e+44,1.955606393250447413e+44,2.601485695799462596e+44,3.474674217852249698e+44,4.676966546614918038e+44,6.322928266359313158e+44,8.634109954888444206e+44,1.165239158466510030e+45,1.564757976963018296e+45,2.084257675930451831e+45,2.787581179641909623e+45,3.669974616253029784e+45,4.839354054323394469e+45,6.131718330674401796e+45,7.827026228760016701e+45,9.675522473161566182e+45,1.216244939411122560e+46,1.439861189673110596e+46,1.624738135742595193e+46,1.861468705889851698e+46,1.957373710871649930e+46,2.510919570101937214e+46,2.136304706096306091e+46
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.732407087793451948e+44,2.092763073109383387e+44,2.360845951666421137e+44,2.762858728592213737e+44,3.449951662737284090e+44,4.415976119947412840e+44,5.769158611281523661e+44,7.506790158044314231e+44,9.815902216586618625e+44,1.280593589214446587e+45,1.669099334859328075e+45,2.154313253850517333e+45,2.784012602855115628e+45,3.507850883350990810e+45,4.303690689038867443e+45,5.339622297251093253e+45,6.321354082712588123e+45,7.133010543917084421e+45,8.172317504085221911e+45,8.593364684981805451e+45,1.102357073700299387e+46,9.378916921058113076e+45
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.229009741516524199e+44,4.270757369733992843e+44,4.942454412459014054e+44,5.577159163128131865e+44,6.970950544376827762e+44,8.878150051618137013e+44,1.133655450941168947e+45,1.507763950810133146e+45,1.937024741030864199e+45,2.541193570928639785e+45,3.260867326868813235e+45,4.262479549014442159e+45,5.470660932330536586e+45,6.893022956975499441e+45,8.456869948510392849e+45,1.049250390067030736e+46,1.242163371827365219e+46,1.401656087062612207e+46,1.605882748172555661e+46,1.688619671160497829e+46,2.166161809176366609e+46,1.842982834739581925e+46
0.000000000000000000e+00,1.195662693830596512e+43,6.940412612609680382e+43,8.026964384073845000e+43,8.834444528600786364e+43,1.053430103371743945e+44,1.334778769759397186e+44,1.718276319292619612e+44,2.273121780139946853e+44,2.982584032830773133e+44,4.011245445946818124e+44,5.324827495035645272e+44,7.023387269485052310e+44,9.510988540602019061e+44,1.229145124552368699e+45,1.601611822177797466e+45,2.046671826031273365e+45,2.590398966423717623e+45,3.202169340124698882e+45,4.025231987075852379e+45,4.765302719719824172e+45,5.377163515911171163e+45,6.160636838099718644e+45,6.478039921363780477e+45,8.310031510135331061e+45,7.070222254148099043e+45
0.000000000000000000e+00,1.323665245415427710e+41,3.065434752837004862e+42,3.516725204706802355e+42,3.882460276932174620e+42,4.611649582860714818e+42,5.815364143431139125e+42,7.506809369712877260e+42,9.932665020509042142e+42,1.303643992603691914e+43,1.747619415692788558e+43,2.319920842775190886e+43,3.059949365223752581e+43,4.143747486901623930e+43,5.355139478045118961e+43,6.977902386076364845e+43,8.916939810646253643e+43,1.128585021564058653e+44,1.395121137948007897e+44,1.753713071931198403e+44,2.076147088693118270e+44,2.342722600347665646e+44,2.684066257320230993e+44,2.822352432621104691e+44,3.620514527926973923e+44,3.080354431339445854e+44
4.414720710524909980e+43,5.052995749866458364e+43,6.017940876011186412e+43,8.118670687382929848e+43,1.118695576745810795e+44,1.544802207637815448e+44,2.155229163435766568e+44,2.971500832276070486e+44,4.039066048904559379e+44,5.433900537834322112e+44,7.505894594047978819e+44,1.019097735482576766e+45,1.357438216627862619e+45,1.796783227157520812e+45,2.390186134702411380e+45,3.151781189530215912e+45,3.993473979621689588e+45,5.097596447965309557e+45,6.301487633983649933e+45,7.921176832417659749e+45,9.377547834285914096e+45,1.058161696098894358e+46,1.212339908645734660e+46,1.274801052693128857e+46,1.635315164097256465e+46,1.391335478288455471e+46
1.176845507935671726e+43,1.890150932281587351e+43,2.959434756934875706e+43,4.664151534440871200e+43,7.046602913058960279e+43,1.056176635681188499e+44,1.545538031233715292e+44,2.204374376919547514e+44,3.082007148740840565e+44,4.254246283892103067e+44,5.870276244044250614e+44,7.989097361097518413e+44,1.076676509058046527e+45,1.409288772655013775e+45,1.904475782581997924e+45,2.493745319558074810e+45,3.181959083495301340e+45,4.061712535092863525e+45,5.020960677046171930e+45,6.311512408119316355e+45,7.471933876239873244e+45,8.431323799504605828e+45,9.659799974368681850e+45,1.015748395999450769e+46,1.303002340150420942e+46,1.108601830366408395e+46
0.000000000000000000e+00,0.000000000000000000e+00,1.330438953635376557e+44,1.659509487908331214e+44,1.866933761533228138e+44,2.067038035782436438e+44,2.508881638555368217e+44,3.210112866908057729e+44,4.178819765130332450e+44,5.485573204045073146e+44,7.177315104329900695e+44,9.428458447039602788e+44,1.271362006185837968e+45,1.684072588810422576e+45,2.176397966512105333e+45,2.835909806987965076e+45,3.623959702817255373e+45,4.586715539414270020e+45,5.669952799766302267e+45,7.127316812652024939e+45,8.437730371985019307e+45,9.521127739813562403e+45,1.090839252341559692e+46,1.147040543074592470e+46,1.471423944906148109e+46,1.251895893279520841e+46
0.000000000000000000e+00,0.000000000000000000e+00,7.692677302989735997e+43,1.281508834097722304e+44,1.457983684608380580e+44,1.587636817388442503e+44,1.939705663201230354e+44,2.422514533690777529e+44,3.115279650377662089e+44,4.080179401104170651e+44,5.379234566802578500e+44,7.051610607085377344e+44,9.480119934010342518e+44,1.251108498651782125e+45,1.608816148704858036e+45,2.110993881452090316e+45,2.678868930157875667e+45,3.390548117976358379e+45,4.191288434843158156e+45,5.268587161706687112e+45,6.237258575747456038e+45,7.038117245736111109e+45,8.063597888858229921e+45,8.479043710351360664e+45,1.087691975723435214e+46,9.254145430181301241e+45
2.188614137424151048e+43,2.945318553811101370e+43,4.029184818846916121e+43,5.686952267022578357e+43,8.227763242656119978e+43,1.177961127036195623e+44,1.652255484025744732e+44,2.338139586596477263e+44,3.184825383315709177e+44,4.352542354601818880e+44,6.052185528004769009e+44,8.244947437336531187e+44,1.102673288583831754e+45,1.459561728624302439e+45,1.941594374753282040e+45,2.560252751531828881e+45,3.243976066124425944e+45,4.140876078408025559e+45,5.118820147554460590e+45,6.434524975253859257e+45,7.617563276634207887e+45,8.595651890436567467e+45,9.848071297629435677e+45,1.035545523799429145e+46,1.328398101495676906e+46,1.130208689113607344e+46
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.809056962428774347e+44,2.313562780352770969e+44,2.661498390662354710e+44,3.003817712708892671e+44,3.740675729884515735e+44,4.783516664455068091e+44,6.120429962869422429e+44,8.134057465148155332e+44,1.048141171910879906e+45,1.367416703757203737e+45,1.782262795893540803e+45,2.332103083789588593e+45,2.972766198954596533e+45,3.745680075695238673e+45,4.595477117456201364e+45,5.701643973943757387e+45,6.749936307558299381e+45,7.616622360113284535e+45,8.726393414438815467e+45,9.175987222401768658e+45,1.177095909879864192e+46,1.001479920641575861e+46
0.000000000000000000e+00,0.000000000000000000e+00,1.108189878056534668e+44,1.364791811315924484e+44,1.533978348905597013e+44,1.692304650845604286e+44,2.071552986125647553e+44,2.684717884739813974e+44,3.458755021712914406e+44,4.540337926221363407e+44,5.940570796247955903e+44,7.803812998307834066e+44,1.047694721519413613e+45,1.393885080204086888e+45,1.801376421814818285e+45,2.347245834312407661e+45,2.999504531206668922e+45,3.796365073577892038e+45,4.692946530670784623e+45,5.899187857490719281e+45,6.983800196286413395e+45,7.880514172264906873e+45,9.028735274492645717e+45,9.493906082220851946e+45,1.217878550537112322e+46,1.036178024157323304e+46
0.000000000000000000e+00,0.000000000000000000e+00,6.557424585250902103e+43,1.143522301971687712e+44,1.300995213532333703e+44,1.422603128040227956e+44,1.734845091283021210e+44,2.167198720110938868e+44,2.795458836181380142e+44,3.652083044865623722e+44,4.800025197646577998e+44,6.292328058510548625e+44,8.459347514010598083e+44,1.116395324267839498e+45,1.435586784004889142e+45,1.883692502569329024e+45,2.390421575089171597e+45,3.025470668365631918e+45,3.739991228865518803e+45,4.701291757801404825e+45,5.565661425621890364e+45,6.280287595564920662e+45,7.195349555692609465e+45,7.566062226177500744e+45,9.705746841699483596e+45,8.257704826945211270e+45
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.577735656977178290e+43,9.794723948497002937e+43,1.109733274273478465e+44,1.233334850342455771e+44,1.514240034939206798e+44,1.924329589811444808e+44,2.475456032761048816e+44,3.212919814327941364e+44,4.256679434901278436e+44,5.577618941531510067e+44,7.442928471608735245e+44,9.661844154671641232e+44,1.239891127222078426e+45,1.589065399905828502e+45,1.998303646525179307e+45,2.444773427281802248e+45,3.073160459485428244e+45,3.638185312732727065e+45,4.105325197241720537e+45,4.703486804458958946e+45,4.945815844955947349e+45,6.344494015754383117e+45,5.397931731881675468e+45
0.000000000000000000e+00,0.000000000000000000e+00,2.841771110436161456e+43,3.298108838341969839e+43,3.659656043175287444e+43,4.297125177965498315e+43,5.409612397998726266e+43,6.912147658025889579e+43,9.172656617506929074e+43,1.208093578335080537e+44,1.609179460456115872e+44,2.136145282294190681e+44,2.817551478507593393e+44,3.815495116020674501e+44,4.930925107931352251e+44,6.425138732102345075e+44,8.210572773779355611e+44,1.039182684611781761e+45,1.284604794313375880e+45,1.614790399754385418e+45,1.911682384626251855e+45,2.157140768850615907e+45,2.471444442078853688e+45,2.598776097335718903e+45,3.333710739482428871e+45,2.836340130652205216e+45
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.119295760158482191e+44,1.422725040773270140e+44,1.638788282854118947e+44,1.844670687830312986e+44,2.301641164770022661e+44,2.950772446370615336e+44,3.775464237132243178e+44,5.017595699771361614e+44,6.492987279331628538e+44,8.435082001775239829e+44,1.099411232199234336e+45,1.438587132533004992e+45,1.833788236708572408e+45,2.310569887298598639e+45,2.834777885666921688e+45,3.517130830199564859e+45,4.163783147051839601e+45,4.698409344246095664e+45,5.382985583567401071e+45,5.660323181333886428e+45,7.261064236314795045e+45,6.177754908603914443e+45
5.922749664798695243e+43,7.338556757918893441e+43,9.189200483140638112e+43,1.162094299392378309e+44,1.500947505001278443e+44,1.937602652177266285e+44,2.534743264905383497e+44,3.360443349546118065e+44,4.418013436656569860e+44,5.924861656408337289e+44,8.004973467882807694e+44,1.076580791951633648e+45,1.417658399151886932e+45,1.906919930887932244e+45,2.499806907755746765e+45,3.276709873069192642e+45,4.151765249548222150e+45,5.299652357040707657e+45,6.551262763382165059e+45,8.235152370136026841e+45,9.749250257554622509e+45,1.100104565770221182e+46,1.260394015095760948e+46,1.325330961881016288e+46,1.700134946416106279e+46,1.446484519167640390e+46
0.000000000000000000e+00,0.000000000000000000e+00,8.114911127527970731e+43,9.445513434274324823e+43,1.048384311131402425e+44,1.200811248747816686e+44,1.509727522918738864e+44,1.941883705099689947e+44,2.536273748162819493e+44,3.342223174993943288e+44,4.439093656777270065e+44,5.872181095494482205e+44,7.779917893590970008e+44,1.048864909889704317e+45,1.355492317966126513e+45,1.766245887454796049e+45,2.257054827918244012e+45,2.856673170089235827e+45,3.531329095859549639e+45,4.438996606279407199e+45,5.255141236243912034e+45,5.929896879280001567e+45,6.793905569828021410e+45,7.143935385241304286e+45,9.164242406401839930e+45,7.796989761726531772e+45
0.000000000000000000e+00,0.000000000000000000e+00,1.080238616237551981e+44,1.267509895901223002e+44,1.409358035337428741e+44,1.598564036773853895e+44,1.992443141128744419e+44,2.577887360587735946e+44,3.341612540831745781e+44,4.391918622325513629e+44,5.814824576438852040e+44,7.692043825038445792e+44,1.019101223540573954e+45,1.373921328755823299e+45,1.775576424626666153e+45,2.313627688103880896e+45,2.956544488245177729e+45,3.741992091319786055e+45,4.625732368306277059e+45,5.814697448771863297e+45,6.883775557768450112e+45,7.767646455654739834e+45,8.899422299217992823e+45,9.357930753988722295e+45,1.200435631445436574e+46,1.021337489005458139e+46
4.200700225442326676e+43,5.391278720959795076e+43,6.783692913715772595e+43,8.300968460348479668e+43,1.000248598654706713e+44,1.242059581141379474e+44,1.549850372764646230e+44,1.945521894141663677e+44,2.510125450702442932e+44,3.280241261048272771e+44,4.298079268783646486e+44,5.634329751837509915e+44,7.574740689951375692e+44,1.004625562649616780e+45,1.285465292535639562e+45,1.686711915184521350e+45,2.140451558583756203e+45,2.709092603178617785e+45,3.348894662907378766e+45,4.209670534774853768e+45,4.983651752966406199e+45,5.623548378398360253e+45,6.442920918860371735e+45,6.774867602071063821e+45,8.690802145960403662e+45,7.394184085081365549e+45
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.773104978015861038e+44,2.931143840228565209e+44,3.529562030416091856e+44,4.073579664723310986e+44,5.056009186877490977e+44,6.576660307477066165e+44,8.422845567883517367e+44,1.095491066815081509e+45,1.404863513453569744e+45,1.838703048684481543e+45,2.338372520573763023e+45,2.980757942496306501e+45,3.717425682111403453e+45,4.727515153353500692e+45,5.810692660532292856e+45,6.915214512541978431e+45,7.868525490217079493e+45,8.749852742736068595e+45,9.200655202227838357e+45,1.180260319055084034e+46,1.004172218034742240e+46
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.121401170820191976e+44,2.713390831582059965e+44,3.071975826375486248e+44,3.395712046761190887e+44,4.213759010411132161e+44,5.326529606897010982e+44,6.868146710165623711e+44,8.970670875946637366e+44,1.175656712175750568e+45,1.552114693128013904e+45,2.071184633045711645e+45,2.688654501567862099e+45,3.426517955401724567e+45,4.421979668008565832e+45,5.560789440110763109e+45,6.803205449548152321e+45,8.551852597871530492e+45,1.012417832664716864e+46,1.142411417040605644e+46,1.308865136658105719e+46,1.376299371278607084e+46,1.765517236932508714e+46,1.502112145232889546e+46
0.000000000000000000e+00,5.553139061443408381e+43,6.465322745195893609e+43,7.193186393267021375e+43,8.488450086195863455e+43,1.090007371068066774e+44,1.421855273094292855e+44,1.890038659221663680e+44,2.492037179017678489e+44,3.341994256015565179e+44,4.515308019097074531e+44,6.072592123644823451e+44,7.996484140407584089e+44,1.075622660120024035e+45,1.410048168438105807e+45,1.848270256670447756e+45,2.341856472092943715e+45,2.989336926871991773e+45,3.695323839534880749e+45,4.645143382991891295e+45,5.499189728078318382e+45,6.205280988871738606e+45,7.109414199081720918e+45,7.475699381326921231e+45,9.589829357835676367e+45,8.159081569854169224e+45
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.377261365180437859e+44,1.852488666934786666e+44,2.121752484671474058e+44,2.340440655458579368e+44,2.868981951935156340e+44,3.638270010102951865e+44,4.681737240761300054e+44,6.119284718745602511e+44,8.026680277384785155e+44,1.056267204285493275e+45,1.403488519224917057e+45,1.821902144746940676e+45,2.338021880477514047e+45,3.021418713999178087e+45,3.768135400631067009e+45,4.610028768091238111e+45,5.794957507755698679e+45,6.860406272491608928e+45,7.741276574122652825e+45,8.869210224933435934e+45,9.326162118948890074e+45,1.196360350011242653e+46,1.017870216293818574e+46
0.000000000000000000e+00,0.000000000000000000e+00,1.560559849862302452e+44,1.809555312661775638e+44,2.019707917956824507e+44,2.332237544734862234e+44,2.943484815947201641e+44,3.782443634056819629e+44,4.992958163397388386e+44,6.556851579269455804e+44,8.733719867264416284e+44,1.159379357604266876e+45,1.529208266050514533e+45,2.070835871146075271e+45,2.676228452911416199e+45,3.487203458251118260e+45,4.456236505507686586e+45,5.640098373949262545e+45,6.972111370659531009e+45,8.764172885854039538e+45,1.037553537861915618e+46,1.170774525301023263e+46,1.341360858440620802e+46,1.410469309957478538e+46,1.809350444286537424e+46,1.539405688311174921e+46
0.000000000000000000e+00,9.555263166909581368e+43,1.624180274929022838e+44,1.837086141170715673e+44,2.030446784987945027e+44,2.475041684109232326e+44,3.113302257814512952e+44,4.076853786700465191e+44,5.386129338216298830e+44,7.192472870734227963e+44,9.636283552970989321e+44,1.288232647125011223e+45,1.699164298259067777e+45,2.289483391918145433e+45,2.973664177814458445e+45,3.874770852716620427e+45,4.909540239887904760e+45,6.266938263703469574e+45,7.746991032887493043e+45,9.738222060409266905e+45,1.152867119676632671e+46,1.300894272459414386e+46,1.490439551200509377e+46,1.567228708133783045e+46,2.010441446220451635e+46,1.710495060866267417e+46
0.000000000000000000e+00,0.000000000000000000e+00,1.269160141862404557e+44,1.618615637850106150e+44,1.802136751580236129e+44,2.001670535183017301e+44,2.408642104199478341e+44,3.073809807696525482e+44,4.011859737611835874e+44,5.266403317670821125e+44,6.890553579622107224e+44,9.087252109255922950e+44,1.220566172082153180e+45,1.624871306007095775e+45,2.089442442033119012e+45,2.722604231244877477e+45,3.479168482875893935e+45,4.403458496583603909e+45,5.443416234734995202e+45,6.842552913260371329e+45,8.100610377757093281e+45,9.140721826471473531e+45,1.047256001130551096e+46,1.101211832720870969e+46,1.412634861829902217e+46,1.201877805747640411e+46
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.913624296459943396e+43,2.415617418976202903e+44,2.821861230405359428e+44,3.171946504579370604e+44,3.742876262634541428e+44,4.708615138745260443e+44,6.068421651480750019e+44,7.945539425519693788e+44,1.029083916818748206e+45,1.360696398039313131e+45,1.775179749908175914e+45,2.327106937973143877e+45,2.986344219902085492e+45,3.859243742668737111e+45,4.813021412436368549e+45,5.888367803623730347e+45,7.401871643018983156e+45,8.762764279114013954e+45,9.887895722803501480e+45,1.132860000647936237e+46,1.191226248580040528e+46,1.528105380881387792e+46,1.300120782624457677e+46
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.658493627286082936e+44,2.010683550133447890e+44,2.280483768773212041e+44,2.621393252666695825e+44,3.305158039239671701e+44,4.221163327597348986e+44,5.480961866110854768e+44,7.181347680309849597e+44,9.355829262768789427e+44,1.220571956741936100e+45,1.590868374091757416e+45,2.053340236772871343e+45,2.653525473562275588e+45,3.343437334616907373e+45,4.101975997517325160e+45,5.089353320608606322e+45,6.025071175569562725e+45,6.798685164737133623e+45,7.789279636482147946e+45,8.190592266653029809e+45,1.050689416069982116e+46,8.939325540024195423e+45
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.748224644750197482e+44,3.476720965942870179e+44,3.985662808290220970e+44,4.495367830095703805e+44,5.659741451707316924e+44,7.235284674774283144e+44,9.283876118226699646e+44,1.229341405516184012e+45,1.589890392254647483e+45,2.074188799919548604e+45,2.703455003583216649e+45,3.537489401265273858e+45,4.509289917044827686e+45,5.681697203011765228e+45,6.970725998244564119e+45,8.648633616503478354e+45,1.023875330090575429e+46,1.155340047342941669e+46,1.323677517920282590e+46,1.391874903430319461e+46,1.785497534142626027e+46,1.519111496174840640e+46
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.091342427395705469e+44,2.526699553695816241e+44,2.867692563469573450e+44,3.337963542933500854e+44,4.158627367309879880e+44,5.323088825896591558e+44,6.931731201245449535e+44,9.048805909102620340e+44,1.183224682062547677e+45,1.543648162966834163e+45,2.011959253712387994e+45,2.596843936101080562e+45,3.355893685763370892e+45,4.228420021505803684e+45,5.187738156793023130e+45,6.436466822502667751e+45,7.619862147855975332e+45,8.598245934758308428e+45,9.851043304145678425e+45,1.035858036569857198e+46,1.328798992969193645e+46,1.130549769868126694e+46
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.794077750192396259e+44,2.090572960010951181e+44,2.329996632002884336e+44,2.694034758436623107e+44,3.356772528744735842e+44,4.302550262088907928e+44,5.611803219329912621e+44,7.335964966399685048e+44,9.662319875306682855e+44,1.289621081148170876e+45,1.703031078330338891e+45,2.217790129900087011e+45,2.859296954552186381e+45,3.659221563321224970e+45,4.592426341531520773e+45,5.677012312870041087e+45,7.136190852385740394e+45,8.448235974100312545e+45,9.532982252261066710e+45,1.092197428373694567e+46,1.148468693895299654e+46,1.473255977197607019e+46,1.253454596812906499e+46
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.745499556972590855e+43,7.061649496360473201e+43,8.064224796261452684e+43,9.252663992245110802e+43,1.162295866094891974e+44,1.481607292086559430e+44,1.906555436431974647e+44,2.515386319316130251e+44,3.265030825576172019e+44,4.259595757540421909e+44,5.551869465504371846e+44,7.215239796634326271e+44,9.260368294780571024e+44,1.166804743257552803e+45,1.431522284290174293e+45,1.776100761069030622e+45,2.102650931522375065e+45,2.372629513942716704e+45,2.718330722788381583e+45,2.858382242691086688e+45,3.666733578846732925e+45,3.119677863745198988e+45
